1995 1 7
1995 2 9
1995 3 12
1995 4 13
1995 5 12
1995 6 12
1995 7 11
1995 8 12
1995 9 10
1995 10 10
1995 11 9
1995 12 7
1996 1 10
1996 2 11
1996 3 13
1996 4 13
1996 5 14
1996 6 12
1996 7 12
1996 8 14
1996 9 10
1996 10 9
1996 11 9
1996 12 9
1997 1 9
1997 2 10
1997 3 13
1997 4 14
1997 5 13
1997 6 15
1997 7 13
1997 8 12
1997 9 10
1997 10 11
1997 11 12
1997 12 9
1998 1 10
1998 2 15
1998 3 18
1998 4 16
1998 5 14
1998 6 17
1998 7 13
1998 8 13
1998 9 13
1998 10 13
1998 11 12
1998 12 11
1999 1 10
1999 2 14
1999 3 16
1999 4 17
1999 5 17
1999 6 16
1999 7 15
1999 8 16
1999 9 12
1999 10 15
1999 11 13
1999 12 9
2000 1 9
2000 2 14
2000 3 18
2000 4 14
2000 5 14
2000 6 14
2000 7 15
2000 8 12
2000 9 12
2000 10 13
2000 11 11
2000 12 10
2001 1 11
2001 2 14
2001 3 19
2001 4 16
2001 5 14
2001 6 16
2001 7 13
2001 8 13
2001 9 12
2001 10 12
2001 11 13
2001 12 10
2002 1 12
2002 2 15
2002 3 16
2002 4 17
2002 5 17
2002 6 15
2002 7 16
2002 8 18
2002 9 15
2002 10 14
2002 11 16
2002 12 15
2003 1 12
2003 2 15
2003 3 17
2003 4 17
2003 5 15
2003 6 18
2003 7 20
2003 8 23
2003 9 15
2003 10 16
2003 11 12
2003 12 11
2004 1 14
2004 2 16
2004 3 19
2004 4 20
2004 5 19
2004 6 18
2004 7 20
2004 8 19
2004 9 17
2004 10 20
2004 11 12
2004 12 15
2005 1 12
2005 2 15
2005 3 21
2005 4 20
2005 5 22
2005 6 22
2005 7 19
2005 8 17
2005 9 17
2005 10 15
2005 11 13
2005 12 13
2006 1 11
2006 2 15
2006 3 16
2006 4 16
2006 5 17
2006 6 16
2006 7 12
2006 8 13
2006 9 11
2006 10 11
2006 11 11
2006 12 12
2007 1 11
2007 2 10
2007 3 12
2007 4 11
2007 5 14
2007 6 11
2007 7 9
2007 8 11
2007 9 8
2007 10 10
2007 11 6
2007 12 5
2008 1 5
2008 2 6
2008 3 7
2008 4 8
2008 5 7
2008 6 7
2008 7 6
2008 8 7
2008 9 5
2008 10 5
2008 11 4
2008 12 4
2009 1 3
2009 2 4
2009 3 4
2009 4 4
2009 5 5
2009 6 6
2009 7 5
2009 8 5
2009 9 5
2009 10 4
2009 11 5
2009 12 3
2010 1 4
2010 2 4
2010 3 5
2010 4 5
2010 5 4
2010 6 4
2010 7 4
2010 8 3
2010 9 4
2010 10 3
2010 11 2
2010 12 3
2011 1 3
2011 2 2
2011 3 3
2011 4 4
2011 5 4
2011 6 5
2011 7 4
2011 8 5
2011 9 4
2011 10 4
2011 11 4
2011 12 4
2012 1 3
2012 2 4
2012 3 4
2012 4 5
2012 5 4
2012 6 5
2012 7 5
2012 8 5
2012 9 3
2012 10 4
2012 11 3
2012 12 3
2013 1 4
2013 2 5
2013 3 5
2013 4 6
2013 5 7
2013 6 6
2013 7 5
2013 8 5
2013 9 5
2013 10 6
2013 11 4
2013 12 4
2014 1 3
2014 2 4
2014 3 5
2014 4 7
2014 5 7
2014 6 5
2014 7 5
2014 8 5
2014 9 5
2014 10 6
2014 11 4
2014 12 4
2015 1 4
2015 2 4
2015 3 5
2015 4 7
2015 5 6
2015 6 6
2015 7 5
2015 8 5
2015 9 5
2015 10 5
2015 11 4
2015 12 5
2016 1 4
2016 2 4
2016 3 6
2016 4 6
2016 5 7
2016 6 7
2016 7 7
2016 8 6
2016 9 6
2016 10 6
2016 11 5
2016 12 4
2017 1 5
2017 2 6
2017 3 7
2017 4 7
2017 5 6
2017 6 6
2017 7 6
2017 8 6
2017 9 6
2017 10 6
2017 11 5
2017 12 4
2018 1 6
2018 2 6
2018 3 8
2018 4 9
2018 5 8
2018 6 6
2018 7 6
2018 8 6
2018 9 7
2018 10 5
2018 11 5
2018 12 4
2019 1 4
2019 2 6
2019 3 8
2019 4 7
2019 5 8
2019 6 5
