1995 1 143
1995 2 143
1995 3 146
1995 4 148
1995 5 149
1995 6 151
1995 7 145
1995 8 149
1995 9 151
1995 10 153
1995 11 156
1995 12 158
1996 1 158
1996 2 157
1996 3 159
1996 4 163
1996 5 158
1996 6 156
1996 7 155
1996 8 153
1996 9 148
1996 10 147
1996 11 147
1996 12 146
1997 1 137
1997 2 132
1997 3 126
1997 4 129
1997 5 127
1997 6 129
1997 7 130
1997 8 127
1997 9 125
1997 10 126
1997 11 124
1997 12 127
1998 1 126
1998 2 128
1998 3 132
1998 4 133
1998 5 134
1998 6 134
1998 7 130
1998 8 131
1998 9 137
1998 10 138
1998 11 137
1998 12 142
1999 1 135
1999 2 136
1999 3 139
1999 4 142
1999 5 143
1999 6 144
1999 7 141
1999 8 143
1999 9 148
1999 10 150
1999 11 151
1999 12 153
2000 1 153
2000 2 153
2000 3 156
2000 4 150
2000 5 152
2000 6 154
2000 7 149
2000 8 151
2000 9 148
2000 10 150
2000 11 149
2000 12 146
2001 1 145
2001 2 143
2001 3 139
2001 4 142
2001 5 143
2001 6 147
2001 7 148
2001 8 149
2001 9 146
2001 10 146
2001 11 144
2001 12 142
2002 1 145
2002 2 146
2002 3 147
2002 4 153
2002 5 156
2002 6 157
2002 7 159
2002 8 157
2002 9 157
2002 10 159
2002 11 159
2002 12 161
2003 1 163
2003 2 162
2003 3 157
2003 4 162
2003 5 161
2003 6 162
2003 7 159
2003 8 163
2003 9 165
2003 10 171
2003 11 169
2003 12 172
2004 1 175
2004 2 172
2004 3 176
2004 4 182
2004 5 177
2004 6 178
2004 7 184
2004 8 187
2004 9 191
2004 10 196
2004 11 195
2004 12 200
2005 1 204
2005 2 205
2005 3 206
2005 4 208
2005 5 213
2005 6 221
2005 7 226
2005 8 238
2005 9 242
2005 10 242
2005 11 248
2005 12 249
2006 1 257
2006 2 263
2006 3 277
2006 4 282
2006 5 281
2006 6 288
2006 7 289
2006 8 291
2006 9 286
2006 10 280
2006 11 273
2006 12 267
2007 1 267
2007 2 272
2007 3 276
2007 4 274
2007 5 276
2007 6 273
2007 7 271
2007 8 272
2007 9 270
2007 10 264
2007 11 257
2007 12 248
2008 1 246
2008 2 241
2008 3 233
2008 4 230
2008 5 227
2008 6 218
2008 7 210
2008 8 205
2008 9 198
2008 10 192
2008 11 183
2008 12 175
2009 1 169
2009 2 161
2009 3 154
2009 4 148
2009 5 143
2009 6 140
2009 7 136
2009 8 132
2009 9 130
2009 10 123
2009 11 120
2009 12 118
2010 1 119
2010 2 119
2010 3 118
2010 4 113
2010 5 114
2010 6 111
2010 7 109
2010 8 108
2010 9 109
2010 10 104
2010 11 102
2010 12 98
2011 1 98
2011 2 96
2011 3 96
2011 4 93
2011 5 91
2011 6 89
2011 7 87
2011 8 87
2011 9 87
2011 10 85
2011 11 82
2011 12 79
2012 1 78
2012 2 78
2012 3 76
2012 4 77
2012 5 77
2012 6 78
2012 7 77
2012 8 79
2012 9 78
2012 10 82
2012 11 81
2012 12 79
2013 1 80
2013 2 84
2013 3 84
2013 4 90
2013 5 91
2013 6 91
2013 7 97
2013 8 100
2013 9 104
2013 10 104
2013 11 101
2013 12 100
2014 1 102
2014 2 100
2014 3 102
2014 4 102
2014 5 103
2014 6 107
2014 7 113
2014 8 116
2014 9 119
2014 10 120
2014 11 120
2014 12 118
2015 1 113
2015 2 111
2015 3 110
2015 4 110
2015 5 111
2015 6 115
2015 7 115
2015 8 114
2015 9 119
2015 10 119
2015 11 121
2015 12 124
2016 1 125
2016 2 126
2016 3 127
2016 4 126
2016 5 127
2016 6 128
2016 7 122
2016 8 125
2016 9 129
2016 10 130
2016 11 131
2016 12 133
2017 1 135
2017 2 137
2017 3 141
2017 4 139
2017 5 143
2017 6 147
2017 7 149
2017 8 153
2017 9 153
2017 10 152
2017 11 154
2017 12 154
2018 1 156
2018 2 158
2018 3 156
2018 4 157
2018 5 156
2018 6 160
2018 7 164
2018 8 169
2018 9 173
2018 10 177
2018 11 179
2018 12 184
2019 1 185
2019 2 182
2019 3 181
2019 4 180
2019 5 181
2019 6 183
