2004	1	6
2004	2	5
2004	3	5
2004	4	5
2004	5	4
2004	6	3
2004	7	5
2004	8	6
2004	9	9
2004	10	14
2004	11	12
2004	12	13
2005	1	7
2005	2	6
2005	3	5
2005	4	7
2005	5	6
2005	6	7
2005	7	8
2005	8	9
2005	9	11
2005	10	17
2005	11	17
2005	12	15
2006	1	10
2006	2	8
2006	3	9
2006	4	8
2006	5	8
2006	6	7
2006	7	9
2006	8	10
2006	9	13
2006	10	18
2006	11	15
2006	12	15
2007	1	11
2007	2	9
2007	3	10
2007	4	10
2007	5	9
2007	6	10
2007	7	11
2007	8	11
2007	9	15
2007	10	19
2007	11	18
2007	12	16
2008	1	12
2008	2	10
2008	3	10
2008	4	12
2008	5	10
2008	6	10
2008	7	11
2008	8	12
2008	9	15
2008	10	21
2008	11	19
2008	12	17
2009	1	13
2009	2	11
2009	3	12
2009	4	11
2009	5	12
2009	6	12
2009	7	13
2009	8	13
2009	9	18
2009	10	26
2009	11	22
2009	12	21
2010	1	16
2010	2	14
2010	3	14
2010	4	13
2010	5	13
2010	6	14
2010	7	14
2010	8	15
2010	9	20
2010	10	26
2010	11	23
2010	12	21
2011	1	19
2011	2	16
2011	3	16
2011	4	16
2011	5	15
2011	6	17
2011	7	17
2011	8	18
2011	9	24
2011	10	34
2011	11	30
2011	12	25
2012	1	23
2012	2	20
2012	3	19
2012	4	20
2012	5	21
2012	6	22
2012	7	23
2012	8	23
2012	9	32
2012	10	38
2012	11	33
2012	12	30
2013	1	28
2013	2	27
2013	3	27
2013	4	27
2013	5	27
2013	6	28
2013	7	30
2013	8	30
2013	9	38
2013	10	45
2013	11	41
2013	12	34
2014	1	34
2014	2	31
2014	3	30
2014	4	29
2014	5	31
2014	6	32
2014	7	33
2014	8	32
2014	9	40
2014	10	49
2014	11	46
2014	12	38
2015	1	39
2015	2	32
2015	3	33
2015	4	31
2015	5	32
2015	6	34
2015	7	35
2015	8	35
2015	9	41
2015	10	54
2015	11	47
2015	12	43
2016	1	50
2016	2	46
2016	3	46
2016	4	44
2016	5	44
2016	6	43
2016	7	45
2016	8	44
2016	9	51
2016	10	61
2016	11	58
2016	12	59
2017	1	100
2017	2	99
2017	3	94
2017	4	87
2017	5	85
2017	6	81
2017	7	76
2017	8	65
2017	9	64
2017	10	70
2017	11	66
2017	12	59
2018	1	71
2018	2	65
2018	3	61
2018	4	59
2018	5	57
2018	6	56
2018	7	60
2018	8	53
