1992	1	6438
1992	2	6537
1992	3	7101
1992	4	7065
1992	5	7545
1992	6	7387
1992	7	7603
1992	8	7846
1992	9	7165
1992	10	7699
1992	11	7209
1992	12	7665
1993	1	7145
1993	2	6785
1993	3	7720
1993	4	7865
1993	5	8202
1993	6	8210
1993	7	8450
1993	8	8407
1993	9	7923
1993	10	8135
1993	11	7633
1993	12	8122
1994	1	6946
1994	2	7046
1994	3	8107
1994	4	8128
1994	5	8440
1994	6	8551
1994	7	8865
1994	8	8683
1994	9	8302
1994	10	8553
1994	11	8065
1994	12	8656
1995	1	7658
1995	2	7483
1995	3	8641
1995	4	8575
1995	5	8932
1995	6	8963
1995	7	8992
1995	8	9150
1995	9	8691
1995	10	8740
1995	11	8283
1995	12	8910
1996	1	7835
1996	2	8068
1996	3	8913
1996	4	8731
1996	5	9403
1996	6	9303
1996	7	9335
1996	8	9451
1996	9	8519
1996	10	8942
1996	11	8611
1996	12	8925
1997	1	8060
1997	2	8015
1997	3	9068
1997	4	9060
1997	5	9817
1997	6	9558
1997	7	9701
1997	8	9806
1997	9	8929
1997	10	9268
1997	11	8748
1997	12	9092
1998	1	8612
1998	2	8328
1998	3	9430
1998	4	9550
1998	5	10357
1998	6	9923
1998	7	10241
1998	8	10270
1998	9	9494
1998	10	10076
1998	11	9358
1998	12	9869
1999	1	8962
1999	2	8858
1999	3	9778
1999	4	9942
1999	5	10532
1999	6	10222
1999	7	10664
1999	8	10386
1999	9	9727
1999	10	10369
1999	11	9778
1999	12	10435
2000	1	9484
2000	2	9676
2000	3	10672
2000	4	10649
2000	5	11025
2000	6	11231
2000	7	11288
2000	8	11197
2000	9	10585
2000	10	10656
2000	11	10274
2000	12	10782
2001	1	9933
2001	2	9901
2001	3	11370
2001	4	10952
2001	5	11508
2001	6	11584
2001	7	11698
2001	8	11789
2001	9	10657
2001	10	11033
2001	11	10740
2001	12	11399
2002	1	10242
2002	2	10282
2002	3	11714
2002	4	11529
2002	5	12021
2002	6	11986
2002	7	12187
2002	8	12430
2002	9	11226
2002	10	11483
2002	11	11177
2002	12	11678
2003	1	10812
2003	2	10597
2003	3	12249
2003	4	12026
2003	5	12967
2003	6	12614
2003	7	12996
2003	8	13190
2003	9	11816
2003	10	12705
2003	11	12116
2003	12	12711
2004	1	11817
2004	2	11955
2004	3	13268
2004	4	13334
2004	5	13709
2004	6	13494
2004	7	14302
2004	8	13812
2004	9	12793
2004	10	13463
2004	11	12696
2004	12	13842
2005	1	12541
2005	2	12491
2005	3	14004
2005	4	14338
2005	5	14653
2005	6	14598
2005	7	15260
2005	8	14824
2005	9	13752
2005	10	14226
2005	11	13676
2005	12	14671
2006	1	13746
2006	2	13358
2006	3	15290
2006	4	14855
2006	5	15367
2006	6	15335
2006	7	15608
2006	8	15664
2006	9	14680
2006	10	14936
2006	11	14084
2006	12	15266
2007	1	13838
2007	2	13514
2007	3	15790
2007	4	15070
2007	5	16114
2007	6	16291
2007	7	16476
2007	8	16700
2007	9	15312
2007	10	15818
2007	11	15136
2007	12	15942
2008	1	14829
2008	2	14994
2008	3	16175
2008	4	16014
2008	5	17132
2008	6	16585
2008	7	17131
2008	8	17331
2008	9	15671
2008	10	16579
2008	11	15594
2008	12	16028
2009	1	15327
2009	2	14945
2009	3	16508
2009	4	16344
2009	5	17361
2009	6	16782
2009	7	17240
2009	8	17060
2009	9	15595
2009	10	16267
2009	11	15438
2009	12	16155
2010	1	15471
2010	2	15343
2010	3	17085
2010	4	16839
2010	5	17552
2010	6	17414
2010	7	18074
2010	8	17917
2010	9	16570
2010	10	17566
2010	11	16495
2010	12	17151
2011	1	16038
2011	2	16215
2011	3	18237
2011	4	17999
2011	5	18563
2011	6	18357
2011	7	18897
2011	8	18679
2011	9	17631
2011	10	18157
2011	11	17281
2011	12	18269
2012	1	17003
2012	2	17513
2012	3	19473
2012	4	18667
2012	5	19540
2012	6	19560
2012	7	19670
2012	8	19806
2012	9	18386
2012	10	18981
2012	11	18352
2012	12	19156
2013	1	17971
2013	2	17748
2013	3	20400
2013	4	19725
2013	5	20728
2013	6	20216
2013	7	20578
2013	8	20722
2013	9	18949
2013	10	19838
2013	11	19341
2013	12	19639
2014	1	18069
2014	2	17779
2014	3	20848
2014	4	20621
2014	5	21934
2014	6	21282
2014	7	21776
2014	8	22014
2014	9	20343
2014	10	21587
2014	11	20327
2014	12	21442
2015	1	20127
2015	2	19446
2015	3	22660
2015	4	22637
2015	5	23852
2015	6	23140
