1992 1 3304
1992 2 3230
1992 3 3469
1992 4 3720
1992 5 3630
1992 6 4106
1992 7 4025
1992 8 3761
1992 9 3932
1992 10 4022
1992 11 3699
1992 12 3515
1993 1 3201
1993 2 3277
1993 3 3629
1993 4 3695
1993 5 3784
1993 6 4173
1993 7 4062
1993 8 4284
1993 9 4134
1993 10 4277
1993 11 4106
1993 12 3793
1994 1 3507
1994 2 3684
1994 3 4296
1994 4 4185
1994 5 4431
1994 6 4760
1994 7 4415
1994 8 4960
1994 9 4944
1994 10 4893
1994 11 4727
1994 12 4407
1995 1 4142
1995 2 4018
1995 3 4570
1995 4 4306
1995 5 4805
1995 6 5188
1995 7 4835
1995 8 5163
1995 9 4985
1995 10 5204
1995 11 4742
1995 12 4424
1996 1 4313
1996 2 4237
1996 3 4506
1996 4 4731
1996 5 4926
1996 6 5112
1996 7 5269
1996 8 5189
1996 9 5358
1996 10 5757
1996 11 5012
1996 12 4667
1997 1 4616
1997 2 4425
1997 3 4822
1997 4 5264
1997 5 5246
1997 6 5568
1997 7 5781
1997 8 5308
1997 9 5606
1997 10 5932
1997 11 4995
1997 12 4968
1998 1 4933
1998 2 4778
1998 3 5253
1998 4 5328
1998 5 5462
1998 6 6209
1998 7 6012
1998 8 5527
1998 9 5646
1998 10 5826
1998 11 5362
1998 12 5204
1999 1 4958
1999 2 4963
1999 3 5806
1999 4 5735
1999 5 5770
1999 6 6350
1999 7 6040
1999 8 6081
1999 9 5840
1999 10 5919
1999 11 5718
1999 12 5325
2000 1 5199
2000 2 5561
2000 3 6163
2000 4 5755
2000 5 6595
2000 6 6778
2000 7 6046
2000 8 6450
2000 9 6005
2000 10 6510
2000 11 5787
2000 12 5207
2001 1 5549
2001 2 5317
2001 3 5886
2001 4 5438
2001 5 6244
2001 6 5932
2001 7 5847
2001 8 6105
2001 9 5473
2001 10 6378
2001 11 5790
2001 12 5088
2002 1 5619
2002 2 5477
2002 3 5927
2002 4 6252
2002 5 6265
2002 6 5983
2002 7 6112
2002 8 6228
2002 9 5765
2002 10 6289
2002 11 5444
2002 12 5070
2003 1 5601
2003 2 5270
2003 3 5995
2003 4 6224
2003 5 6368
2003 6 6569
2003 7 6537
2003 8 6371
2003 9 6638
2003 10 6972
2003 11 5965
2003 12 5918
2004 1 5992
2004 2 5899
2004 3 7331
2004 4 7167
2004 5 6928
2004 6 7759
2004 7 7085
2004 8 7481
2004 9 7275
2004 10 7359
2004 11 7147
2004 12 6727
2005 1 6716
2005 2 6799
2005 3 7929
2005 4 7569
2005 5 7874
2005 6 8470
2005 7 7625
2005 8 8670
2005 9 8293
2005 10 8778
2005 11 8480
2005 12 7813
2006 1 7857
2006 2 7894
2006 3 9201
2006 4 8797
2006 5 9981
2006 6 10107
2006 7 8972
2006 8 10199
2006 9 9180
2006 10 9983
2006 11 8755
2006 12 8138
2007 1 8613
2007 2 8254
2007 3 9043
2007 4 9595
2007 5 9716
2007 6 10093
2007 7 9587
2007 8 10435
2007 9 9204
2007 10 10591
2007 11 9055
2007 12 8018
2008 1 8805
2008 2 8279
2008 3 8958
2008 4 9649
2008 5 9506
2008 6 10048
2008 7 10190
2008 8 9184
2008 9 9356
2008 10 9689
2008 11 7469
2008 12 7681
2009 1 7250
2009 2 7012
2009 3 7733
2009 4 7585
2009 5 7371
2009 6 8216
2009 7 8127
2009 8 7637
2009 9 7813
2009 10 7966
2009 11 6838
2009 12 6842
2010 1 6847
2010 2 6613
2010 3 7957
2010 4 8271
2010 5 8043
2010 6 8972
2010 7 8633
2010 8 8806
2010 9 8259
2010 10 8064
2010 11 7923
2010 12 7685
2011 1 7502
2011 2 7118
2011 3 9033
2011 4 8482
2011 5 8872
2011 6 9655
2011 7 8809
2011 8 9600
2011 9 9116
2011 10 8913
2011 11 8508
2011 12 8157
2012 1 8388
2012 2 8514
2012 3 9455
2012 4 9318
2012 5 10191
2012 6 10101
2012 7 10062
2012 8 10372
2012 9 8961
2012 10 10003
2012 11 8885
2012 12 8041
2013 1 9231
2013 2 8344
2013 3 9226
2013 4 9933
2013 5 10638
2013 6 10472
2013 7 10737
2013 8 10593
2013 9 9718
2013 10 10604
2013 11 9089
2013 12 8722
2014 1 9248
2014 2 8569
2014 3 9898
2014 4 10463
2014 5 10867
2014 6 11146
2014 7 11195
2014 8 10862
2014 9 11184
2014 10 11725
2014 11 9716
2014 12 9611
2015 1 9377
2015 2 9067
2015 3 10790
2015 4 11014
2015 5 10844
2015 6 12201
2015 7 11784
2015 8 11419
2015 9 11367
2015 10 11139
2015 11 10077
2015 12 10054
2016 1 9770
2016 2 10022
2016 3 11223
2016 4 10634
2016 5 11141
2016 6 12979
2016 7 11557
2016 8 12850
2016 9 11562
2016 10 11289
2016 11 10863
2016 12 10364
2017 1 10221
2017 2 9869
2017 3 12119
2017 4 11022
2017 5 12594
2017 6 13048
2017 7 11674
2017 8 13030
2017 9 11786
2017 10 12488
2017 11 11818
2017 12 10805
2018 1 11328
2018 2 10706
2018 3 12277
2018 4 11632
2018 5 13425
2018 6 13545
2018 7 13341
2018 8 13612
2018 9 12220
2018 10 13298
2018 11 12135
2018 12 10382
2019 1 11401
2019 2 10938
2019 3 12341
2019 4 12769
2019 5 13960
2019 6 13481
