1992 1 22506
1992 2 21494
1992 3 23277
1992 4 23154
1992 5 22804
1992 6 22632
1992 7 23703
1992 8 22645
1992 9 22942
1992 10 23412
1992 11 22513
1992 12 23746
1993 1 23057
1993 2 21215
1993 3 24407
1993 4 23896
1993 5 24520
1993 6 24267
1993 7 24182
1993 8 23597
1993 9 23688
1993 10 23356
1993 11 23642
1993 12 23877
1994 1 22309
1994 2 21275
1994 3 24632
1994 4 23186
1994 5 24455
1994 6 24492
1994 7 23591
1994 8 25223
1994 9 24451
1994 10 25023
1994 11 25493
1994 12 25773
1995 1 24397
1995 2 22485
1995 3 25870
1995 4 24466
1995 5 27185
1995 6 26078
1995 7 25545
1995 8 26828
1995 9 25748
1995 10 27281
1995 11 26787
1995 12 26378
1996 1 26173
1996 2 24948
1996 3 26023
1996 4 25872
1996 5 27493
1996 6 25266
1996 7 27848
1996 8 27577
1996 9 25583
1996 10 28325
1996 11 26456
1996 12 26257
1997 1 26702
1997 2 24891
1997 3 28521
1997 4 27171
1997 5 29027
1997 6 27920
1997 7 28378
1997 8 27302
1997 9 27024
1997 10 28280
1997 11 26584
1997 12 28411
1998 1 26497
1998 2 25640
1998 3 28616
1998 4 28254
1998 5 28737
1998 6 29227
1998 7 29764
1998 8 28812
1998 9 28370
1998 10 29741
1998 11 28391
1998 12 29577
1999 1 26473
1999 2 25902
1999 3 30509
1999 4 28851
1999 5 30548
1999 6 29863
1999 7 30028
1999 8 30389
1999 9 30294
1999 10 30527
1999 11 31087
1999 12 31622
2000 1 28729
2000 2 28810
2000 3 32096
2000 4 29983
2000 5 33287
2000 6 32073
2000 7 31585
2000 8 32447
2000 9 30290
2000 10 31837
2000 11 31816
2000 12 31772
2001 1 30389
2001 2 28316
2001 3 32472
2001 4 31403
2001 5 33311
2001 6 31487
2001 7 31914
2001 8 32542
2001 9 29870
2001 10 32615
2001 11 31636
2001 12 31224
2002 1 30571
2002 2 28979
2002 3 31883
2002 4 31509
2002 5 33387
2002 6 31479
2002 7 33587
2002 8 33440
2002 9 31692
2002 10 34063
2002 11 32531
2002 12 32760
2003 1 31591
2003 2 30246
2003 3 33928
2003 4 33663
2003 5 35254
2003 6 33968
2003 7 35344
2003 8 33785
2003 9 33664
2003 10 34884
2003 11 32286
2003 12 33450
2004 1 31289
2004 2 30187
2004 3 35569
2004 4 33304
2004 5 33823
2004 6 33782
2004 7 33466
2004 8 34387
2004 9 33527
2004 10 33864
2004 11 34562
2004 12 35156
2005 1 32076
2005 2 31502
2005 3 36383
2005 4 34362
2005 5 36642
2005 6 36253
2005 7 34722
2005 8 37084
2005 9 35314
2005 10 35695
2005 11 36098
2005 12 36035
2006 1 34529
2006 2 32652
2006 3 37650
2006 4 35060
2006 5 37892
2006 6 36974
2006 7 35683
2006 8 38932
2006 9 36339
2006 10 37417
2006 11 36707
2006 12 36820
2007 1 37615
2007 2 35691
2007 3 41359
2007 4 39793
2007 5 42132
2007 6 40123
2007 7 39031
2007 8 40730
2007 9 38066
2007 10 41332
2007 11 39884
2007 12 40016
2008 1 40419
2008 2 38445
2008 3 41206
2008 4 41171
2008 5 42643
2008 6 40481
2008 7 40763
2008 8 40196
2008 9 40375
2008 10 41414
2008 11 38848
2008 12 41293
2009 1 39716
2009 2 37361
2009 3 41954
2009 4 40675
2009 5 40754
2009 6 40394
2009 7 39402
2009 8 38732
2009 9 38757
2009 10 39427
2009 11 37768
2009 12 39663
2010 1 37879
2010 2 36955
2010 3 43723
2010 4 41941
2010 5 42702
2010 6 42121
2010 7 41405
2010 8 42308
2010 9 41513
2010 10 40161
2010 11 39968
2010 12 40669
2011 1 38510
2011 2 38310
2011 3 45515
2011 4 42880
2011 5 44319
2011 6 44291
2011 7 42289
2011 8 45926
2011 9 44385
2011 10 43662
2011 11 43677
2011 12 45482
2012 1 43604
2012 2 44479
2012 3 48291
2012 4 45666
2012 5 48622
2012 6 46615
2012 7 46578
2012 8 48504
2012 9 44095
2012 10 47413
2012 11 46268
2012 12 46141
2013 1 46830
2013 2 43198
2013 3 48349
2013 4 47518
2013 5 52017
2013 6 47293
2013 7 48953
2013 8 49472
2013 9 47594
2013 10 50904
2013 11 47274
2013 12 47381
2014 1 46546
2014 2 44055
2014 3 51398
2014 4 51457
2014 5 53078
2014 6 50302
2014 7 53156
2014 8 51388
2014 9 52344
2014 10 54897
2014 11 49783
2014 12 53075
2015 1 49368
2015 2 47155
2015 3 53142
2015 4 52937
2015 5 53549
2015 6 52647
2015 7 54047
2015 8 53469
2015 9 54015
2015 10 54448
2015 11 51581
2015 12 52755
2016 1 49277
2016 2 49990
2016 3 54819
2016 4 51539
2016 5 54134
2016 6 53486
2016 7 51037
2016 8 55150
2016 9 53901
2016 10 53073
2016 11 52826
2016 12 52312
2017 1 50822
2017 2 48229
2017 3 56701
2017 4 53285
2017 5 58944
2017 6 56373
2017 7 54113
2017 8 57319
2017 9 53593
2017 10 56572
2017 11 54307
2017 12 52809
2018 1 52222
2018 2 49245
2018 3 55456
2018 4 52698
2018 5 57118
2018 6 53278
2018 7 53622
2018 8 56409
2018 9 51718
2018 10 56583
2018 11 53739
2018 12 52956
2019 1 53697
2019 2 48704
2019 3 55634
2019 4 56600
2019 5 58900
2019 6 54423
